Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
forgetting-sarah-marshall,Forgetting Sarah Marshall,"<p>This high-definition disc brings a beloved romantic comedy to life with crisp visuals and immersive audio quality. The release features a wealth of bonus content, including deleted scenes and cast commentaries, making it a must-have for fans of modern humor. It is the perfect addition to any physical media collection for those who enjoy relatable storytelling and tropical scenery.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRFOR-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781292910044.jpg?v=1784081497,1,191-BLRFOR-50-001A,false,,,,,,,comedy,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781292910044.jpg?v=1784081497,lb,,,active
the-40-year-old-virgin,The 40-Year-Old Virgin,<p>Experience this beloved adult comedy in stunning high definition with exclusive bonus features and deleted scenes included. The disc offers crystal clear picture quality and immersive audio that brings every hilariously awkward moment to life. It is an essential addition for any collector looking to enjoy a modern comedic masterpiece with enhanced visuals.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRTH4-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781292967930.jpg?v=1784081495,1,191-BLRTH4-50-001A,false,,,,,,,comedy,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781292967930.jpg?v=1784081495,lb,,,active
beerfest,Beerfest,<p>Enjoy high-definition picture quality and crystal-clear audio with this physical media release of the hit comedy classic. This disc includes exclusive bonus features and behind-the-scenes footage that elevate the home viewing experience for fans of irreverent humor. It is a must-have addition for collectors looking to complete their library of quintessential party movies.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRBEE-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781293021030_9743e6eb-1677-4774-a417-1dafb8259430.jpg?v=1784081494,1,191-BLRBEE-50-001A,false,,,,,,,comedy,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781293021030_9743e6eb-1677-4774-a417-1dafb8259430.jpg?v=1784081494,lb,,,active
were-the-millers,We're the Millers,<p>Experience high-definition hilarity with this physical media release of the hit road trip comedy. This disc includes the theatrical version along with an unrated cut and various behind-the-scenes bonus features. It is a perfect addition for fans of raunchy ensemble humor looking for crisp visual quality and digital-surround sound.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRWER-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781293220546.jpg?v=1784081492,1,191-BLRWER-50-001A,false,,,,,,,comedy,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781293220546.jpg?v=1784081492,lb,,,active
chips,CHIPS,<p>This classic animated adventure delivers a heartwarming story and high-energy musical numbers in stunning high definition. The set features vibrant visual upgrades and crisp audio quality that make it a perfect addition for family movie nights or nostalgic collectors. Enjoy the misadventures of three singing brothers as they navigate fame and brotherhood in this vibrant home media release.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRCHI-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781293316750_345d49af-4da7-4d39-aae8-3847ca3c6bca.jpg?v=1784081491,1,191-BLRCHI-50-001A,false,,,,,,,comedy,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781293316750_345d49af-4da7-4d39-aae8-3847ca3c6bca.jpg?v=1784081491,lb,,,active
the-stepfather-directors-cut,The Stepfather (Director's Cut),<p>Expand your home media collection with this high-definition release featuring the unrated director’s cut of the chilling psychological thriller. This edition provides superior picture quality and enhanced audio for a more immersive viewing experience of the suspenseful narrative. It is a must-have for horror enthusiasts looking to revisit this cult classic with restored footage and bonus features.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRTHS-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294736626.jpg?v=1784081489,1,191-BLRTHS-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294736626.jpg?v=1784081489,lb,,,active
hostel-part-ii-unseen-edition,Hostel Part II (Unseen Edition),<p>Experience the intense and visceral sequel to the acclaimed horror hit in high definition with this unrated extended cut. The disc includes exclusive bonus features and behind the scenes footage that delve into the dark world of the story. This physical media release is a must have for genre enthusiasts looking to complete their cinematic collection.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRHOS-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781295079692_28ff311f-d24c-414f-8b0a-e0b254a319e3.jpg?v=1784081487,1,191-BLRHOS-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781295079692_28ff311f-d24c-414f-8b0a-e0b254a319e3.jpg?v=1784081487,lb,,,active
wish-upon-directors-cut,Wish Upon (Director's Cut),<p>This director’s cut of the supernatural thriller delivers a more intense viewing experience with added scenes and enhanced scares not seen in theaters. The high-definition picture quality and immersive surround sound bring every chilling consequence of the film's sinister box to life for home cinema enthusiasts. This physical release is a must-have for horror collectors looking for the most complete version of this modern dark fantasy.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRWIS-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294807157_254551d9-9f74-4be1-9641-0675d031d9a7.jpg?v=1784081486,1,191-BLRWIS-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294807157_254551d9-9f74-4be1-9641-0675d031d9a7.jpg?v=1784081486,lb,,,active
francesca,Francesca,<p>This high-definition disc offers a breathtaking cinematic experience with stunning visual clarity and immersive audio quality. It is a must-have for collectors seeking to enjoy every detail of this captivating story from the comfort of home. Add this pristine physical copy to your library to enjoy exclusive bonus content and reliable playback anytime.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRFRA-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294862258_298314da-a6c9-4aac-ac4f-4083d4d5f72e.jpg?v=1784081484,1,191-BLRFRA-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294862258_298314da-a6c9-4aac-ac4f-4083d4d5f72e.jpg?v=1784081484,lb,,,active
case-39,Case 39,"<p>Protect your media collection with this durable replacement shell featuring a slim profile and secure locking mechanism. The transparent outer sleeve allows for easy insertion of cover art, while the internal clips keep informational booklets firmly in place. Its vibrant blue finish and sturdy construction provide a professional look that keeps discs safe from scratches and dust.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRCAS-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294921367_26e4b4a1-c899-41d0-8c3e-d4da4b1b2de5.jpg?v=1784081483,1,191-BLRCAS-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294921367_26e4b4a1-c899-41d0-8c3e-d4da4b1b2de5.jpg?v=1784081483,lb,,,active
the-texas-chainsaw-massacre,The Texas Chainsaw Massacre,<p>This high-definition release brings a cornerstone of the horror genre to life with stunning visual clarity and immersive audio. The disc features a meticulous restoration of the original footage alongside a collection of insightful bonus content and behind-the-scenes documentaries. It is an essential addition for fans of gritty cinematography and suspenseful storytelling looking to experience a masterpiece of cinema in its most polished format.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRTHT-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294976552_9561e7a4-c381-44c0-a1c6-ccd57139c06a.jpg?v=1784081482,1,191-BLRTHT-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781294976552_9561e7a4-c381-44c0-a1c6-ccd57139c06a.jpg?v=1784081482,lb,,,active
renfield-dracula-sucks-edition,Renfield: Dracula Sucks Edition,"<p>This special edition set includes a high-definition disc, a standard DVD, and a digital code for versatile viewing across all your devices. Enjoy the action-packed horror comedy along with exclusive bonus features and behind-the-scenes content that dive deep into the making of the film. It is the perfect addition for fans of modern creature features and stylish cinematic storytelling.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRREN-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781378497315.jpg?v=1784081479,1,191-BLRREN-50-001A,false,,,,,,,comedy,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781378497315.jpg?v=1784081479,lb,,,active
hostel,Hostel,<p>Experience the intense and unrelenting horror of this cult thriller in high definition with a cut featuring footage never shown in theaters. This special edition disc includes behind the scenes featurettes and director commentary that provide a deep dive into the making of the film. It is a must-have for genre fans looking to add a visceral and suspenseful masterpiece to their physical media collection.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLCHOS-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781295030817_f4a343d7-e078-4247-9c56-df221836d7ad.jpg?v=1784081478,1,191-BLCHOS-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781295030817_f4a343d7-e078-4247-9c56-df221836d7ad.jpg?v=1784081478,lb,,,active
trainwreck,Trainwreck,"",Little Movie Store,Media > Videos,"","CircaOS Import, Comedy, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRTRA-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781378739640.jpg?v=1784081477,1,191-BLRTRA-50-001A,false,,,,,,,comedy,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781378739640.jpg?v=1784081477,lb,,,active
the-forest,The Forest,<p>Experience chilling psychological horror in high definition with this feature film set within the eerie depths of a legendary Japanese woodland. The disc includes immersive visual quality and bonus behind-the-scenes content that explores the dark supernatural mystery at the heart of the story. It is a must-have addition for genre fans looking to enhance their physical media collection with a suspenseful and atmospheric thriller.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRTHF-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781295156051_6795ee73-fd5e-4ef9-9fe7-84b4228fc052.jpg?v=1784081475,1,191-BLRTHF-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781295156051_6795ee73-fd5e-4ef9-9fe7-84b4228fc052.jpg?v=1784081475,lb,,,active
prom-night,Prom Night,<p>Experience this cult classic slasher in stunning high definition with crisp visual clarity and enhanced audio. This physical release features the complete unrated version along with exclusive bonus content including behind the scenes interviews and director commentary. It is a must-have addition for horror collectors looking to upgrade their library with a definitive home media presentation.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRPRO-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781295225168_fd006edc-c175-497c-b63d-639684909392.jpg?v=1784081474,1,191-BLRPRO-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781295225168_fd006edc-c175-497c-b63d-639684909392.jpg?v=1784081474,lb,,,active
midnight-movie,Midnight Movie,"<p>This high-definition physical release offers superior visual clarity and immersive audio for a cinematic home viewing experience. Perfect for fans of the genre, the disc includes specialized packaging and bonus content that captures the nostalgic atmosphere of late-night screenings. It is a must-have addition for any collector looking to preserve high-quality media in their personal library.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRMID-50-002A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781315357711.jpg?v=1784081472,1,191-BLRMID-50-002A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781315357711.jpg?v=1784081472,lb,,,active
night-watch-day-watch,Night Watch / Day Watch,"<p>Experience this visionary supernatural epic in stunning high definition with both unrated versions of the acclaimed dark fantasy saga. This two-disc set delivers an immersive visual journey through a hidden world of light and dark warriors, complete with unique stylized subtitles and intense action sequences. It is a must-have collection for fans of atmospheric storytelling and groundbreaking international cinema.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRNIG-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781315438995.jpg?v=1784081471,1,191-BLRNIG-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781315438995.jpg?v=1784081471,lb,,,active
v-h-s,V/H/S,"<p>Experience the ultimate collection of found-footage horror in high-definition clarity that captures every chilling detail and jump scare. This physical release is a must-have for genre enthusiasts looking to own a seminal piece of modern anthology cinema for their home media library. The disc features multiple terrifying segments from visionary directors, offering a diverse array of supernatural and psychological thrills.</p>",Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRVH3-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781315521913.jpg?v=1784081469,1,191-BLRVH3-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781315521913.jpg?v=1784081469,lb,,,active
v-h-s-viral,V/H/S: VIRAL,<p>This terrifying found-footage anthology pushes the boundaries of the genre with high-octane sequences involving underground rituals and reality-bending technology. The high-definition transfer delivers chillingly crisp visuals and immersive audio that heighten the tension of each twisted segment. It is an essential addition for horror collectors looking to complete their modern supernatural library.</p>,Little Movie Store,Media > Videos,"","CircaOS Import, Horror, Rental",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,191-BLRVHL-50-001A,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781315731230_d073b8a5-28a6-4be9-a8f1-8eee35b85d4f.jpg?v=1784081467,1,191-BLRVHL-50-001A,false,,,,,,,horror,blu-ray,,,,,,,,,,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/0-1781315731230_d073b8a5-28a6-4be9-a8f1-8eee35b85d4f.jpg?v=1784081467,lb,,,active
